Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
"Gambia, The",GMB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,106.4132245,109.4519199,93.84490888,100.1017727,112.6091961,116.5587618,120.1430164,148.1734891,183.081415,213.3092623,201.1266813,239.4322797,288.0577088,335.8059798,378.316551,332.6816182,318.6069224,304.837,244.3713217,298.661993,234.6545072,265.4878195,305.3122195,310.2979817,331.8184348,695.4095874,695.1560481,711.7255101,682.2185213,696.4508185,728.6690719,669.3988656,678.6756302,637.9315702,594.151643,505.4201497,411.7724804,335.906217,642.7549298,665.7219407,662.362461,780.3800991,924.5115164,833.2804027,860.6378737,762.7610541,742.7811378,700.514972,607.4284041,660.7235712,682.7180203,679.7773326,716.118489,
Guinea-Bissau,GNB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,111.6885218,109.3318389,119.7270646,119.776831,130.3665283,142.2810773,145.8767207,148.9771868,158.8656734,153.006192,141.5595325,194.9241624,204.248042,197.0322321,162.6721541,164.9419353,145.9067886,190.4525886,176.2595805,223.4695441,250.1504679,257.7891756,221.7998175,227.0228102,220.9602169,233.2424019,243.4387342,237.1290304,178.8485197,190.6726301,308.1441193,319.6774918,331.4938718,371.2198274,404.3491366,436.3020197,429.6222659,493.0704969,597.5763927,557.1716148,557.6321326,702.7428804,616.4116862,634.482446,622.4817167,603.1585129,661.0076549,736.7255662,777.9699218,
Equatorial Guinea,GNQ,GDP per capita (current US$),NY.GDP.PCAP.CD,,,34.79058136,40.75223732,46.97570522,234.3406925,243.7690913,247.8407311,225.4888255,221.137218,218.208409,217.3258292,226.0068125,292.4703648,354.2894549,407.7233909,418.019898,429.4236776,,,202.6290698,138.9373495,155.621852,144.1972478,151.7738225,176.4140568,207.0532101,243.7349313,254.543267,217.0723884,267.4680729,256.2210082,301.1791291,294.0705049,210.4099825,285.5525482,450.63814,824.5495461,663.729505,1067.634779,1725.554738,2313.151289,2744.208156,3618.576094,6152.131238,10963.28936,12857.33605,15908.39183,22942.58345,16667.93682,17272.00977,21613.54923,21712.39502,20384.92453,19368.23091,11278.92894,9244.051798,9738.434224,10261.76001,
Greece,GRC,GDP per capita (current US$),NY.GDP.PCAP.CD,520.3227443,590.7800548,617.0577577,695.2286244,783.705881,899.2812389,997.4304675,1068.114556,1154.438531,1324.058989,1494.387855,1652.326599,1899.675273,2502.814358,2828.748432,3153.235306,3390.545484,3886.374253,4694.633683,5705.949274,5893.66181,5380.267683,5579.234772,5019.878653,4852.565728,4813.71118,5656.505356,6564.884503,7598.028053,7846.678164,9600.18513,10188.36978,11176.45844,10401.98299,11091.28386,12959.32432,13749.11515,13427.83249,13472.13764,13245.18946,12042.95373,12538.17883,14110.31339,18477.57841,21955.10409,22551.73574,24801.15781,28827.32636,31997.28201,29710.9703,26917.75898,25916.29353,22242.68193,21874.8195,21760.9798,18167.77372,18116.45962,18883.46007,20324.25356,
Grenada,GRD,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,792.3847095,991.2614482,1153.999574,1245.624686,1276.412627,1347.002749,1372.681992,1477.84062,1678.190775,1872.319096,2162.291018,2408.86184,2758.116073,2886.908295,3117.954477,3192.100493,3153.946709,3272.3228,3411.898916,3632.750611,3861.397822,4370.703998,4705.652241,5057.173965,5040.670468,5213.896269,5682.5961,5741.598633,6644.02496,6658.540847,7212.506822,7832.423352,7290.6971,7257.756622,7291.058897,7444.504768,7789.776381,8369.886755,9096.870646,9628.347487,10163.62985,10640.49676,
Greenland,GRL,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,1498.276437,1876.503239,2196.711711,2860.280576,3432.706033,4257.949712,4844.676329,5713.954919,7235.549741,8480.694827,9483.173076,8544.058329,7813.690667,7988.170959,7198.702247,7760.828404,11271.32143,14554.38754,16398.01109,16813.68395,18326.80512,18315.1963,18768.93014,16797.45886,18123.96303,21665.7019,21422.35754,19145.49604,20496.66137,20170.43842,19004.10729,19275.47334,20652.87833,27459.76278,32023.45221,32489.78191,35458.12312,39780.95144,44367.05565,44918.56488,43988.33249,47186.98147,45936.76595,47535.58995,50484.92757,44536.40131,48181.87419,,,
Guatemala,GTM,GDP per capita (current US$),NY.GDP.PCAP.CD,247.8419862,248.3082085,256.1685067,274.789958,274.6197897,273.4040137,277.4102446,281.6528049,303.2034513,313.8589578,338.682043,343.3624889,353.6609113,420.8677982,504.3304624,566.6854427,661.4878984,810.0638887,875.495024,971.356509,1081.725043,1152.817804,1138.759741,1153.23768,1177.436451,1179.803556,857.009467,820.0383466,886.8008272,929.3140585,825.8073881,991.8622727,1075.428217,1147.026435,1276.332727,1408.024203,1472.275343,1633.966225,1742.083824,1608.684086,1655.58773,1568.376286,1701.749729,1753.327408,1872.737067,2077.834371,2256.56507,2489.948406,2794.176832,2635.716443,2825.483963,3187.866203,3299.665605,3452.922,3687.836951,3923.573344,4140.589826,4470.609994,4549.010081,
Guam,GUM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21536.36688,22572.0753,24395.79762,26495.87758,26555.6452,27542.22617,29056.31429,30026.50321,30700.43401,30859.40435,32494.56236,33265.38119,34394.09748,35278.92594,35562.83791,35615.80463,35712.56214,
Guyana,GUY,GDP per capita (current US$),NY.GDP.PCAP.CD,297.6732991,315.3854595,321.5457671,282.3063385,305.3616112,327.1142227,344.1665235,370.1541723,334.8412728,358.3209366,379.8937205,395.2029189,395.2929468,420.6615817,588.1362199,663.4010019,602.6248473,590.0653705,658.4385652,683.3330327,773.1816708,729.6069588,616.9631589,628.1976888,564.526418,588.6134094,660.1527636,468.1401851,551.2636434,509.371017,533.5362054,468.1601974,499.0277096,602.1414776,712.7128542,816.5429329,927.1958956,988.3478364,951.9124771,926.7428086,954.4041525,955.6653806,974.9491933,997.2100346,1056.423886,1105.496454,1954.133308,2331.200342,2566.887085,2756.819889,3033.247725,3425.436441,3788.146749,3934.865262,4031.600662,4166.128516,4542.622067,4586.054572,4979.002188,
High income,HIC,GDP per capita (current US$),NY.GDP.PCAP.CD,1396.958113,1456.985046,1552.632782,1651.557935,1780.5486,1910.988054,2073.66376,2202.776781,2367.46934,2575.994327,2790.811497,3067.729365,3525.976925,4234.298131,4731.161942,5227.659988,5646.327346,6337.329304,7543.078907,8645.858762,9571.356052,9638.963913,9478.964967,9719.970325,10067.73053,10497.23162,12657.42472,14569.80359,16295.89281,16923.78439,18875.64754,19790.13301,21161.96529,21157.74314,22512.93269,24773.81598,24820.68086,24249.31678,24190.38759,25248.41371,25598.91361,25191.76844,26078.23565,29040.58031,32102.37284,33712.8843,35338.80622,38338.84375,40412.17355,37625.04242,39173.97285,42087.38421,41886.56882,42143.58625,42802.02865,40196.17217,40791.78767,42375.59253,44786.57966,
"Hong Kong SAR, China",HKG,GDP per capita (current US$),NY.GDP.PCAP.CD,429.4428744,436.7544115,487.8211341,565.7278104,629.5915258,676.8055071,685.9266141,723.2392256,714.4829696,825.5234491,960.0319615,1106.469717,1384.738437,1893.181242,2144.607713,2252.111881,2850.01461,3429.420276,3923.943731,4569.453707,5700.412634,5991.320261,6133.784079,5595.235139,6208.226159,6542.931537,7435.030698,9071.332602,10609.74564,12097.77516,13485.54489,15465.85886,17976.42938,20395.51737,22502.57974,23497.49231,24818.15455,27330.03335,25808.97095,25091.6666,25756.66378,25230.21633,24665.89,23977.01945,24928.10037,26649.7508,28224.21506,30594.01784,31515.66277,30697.34038,32549.99823,35142.48793,36730.8767,38403.77771,40315.28556,42431.88828,43734.24999,46225.78187,48675.61646,
Honduras,HND,GDP per capita (current US$),NY.GDP.PCAP.CD,164.6447225,169.909593,179.8763898,185.049515,200.4343768,216.8144705,227.7411449,240.5471331,252.5845199,253.2689128,266.1362102,261.2465571,278.6150127,307.3436614,338.1559924,356.457284,414.6231405,497.9382908,895.6497994,993.7274477,1078.808879,1066.169586,1090.998794,1110.477866,1183.027069,1232.871343,1287.411031,1362.886302,1262.066881,1128.282685,993.4830527,911.7555181,942.612765,913.3023086,836.6037387,936.6669981,887.6933678,948.955555,1023.460569,1002.715198,1080.462129,1120.552212,1122.063942,1145.497561,1204.476619,1296.695959,1420.136121,1572.065504,1727.827701,1789.706651,1904.346465,2088.3153,2144.342611,2102.593166,2206.051934,2302.201379,2342.584651,2449.964691,2500.113213,
Heavily indebted poor countries (HIPC),HPC,GDP per capita (current US$),NY.GDP.PCAP.CD,107.1988921,107.5188599,114.279729,134.6422154,117.2068693,133.4855475,141.7650951,135.2877411,139.5341458,151.4089605,154.329469,161.9644709,171.1944274,201.2770347,240.2775216,266.2277025,276.5908088,315.6901162,354.3096423,386.4959131,396.4436916,385.8360056,375.7056423,346.9326937,338.4161715,343.1535642,383.5169056,420.9895352,410.3152115,384.7975234,382.6152328,381.3435377,337.7456898,338.1498636,290.163916,321.0245667,326.1759656,332.4905488,340.1492511,330.3790663,345.3674333,319.9943267,334.6195858,370.46398,414.8715557,458.6171552,531.0621175,619.4310853,727.323943,711.0825602,764.1688383,831.0473611,868.8789866,941.4581255,967.6735692,923.9239865,920.7501616,994.8816416,934.6137458,
Croatia,HRV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4852.230502,5202.93497,5260.247833,5619.217711,5185.590669,4849.528816,5391.099956,6233.062541,8060.267559,9662.783667,10530.21601,11703.32597,13962.86487,16309.44842,14555.98765,13923.63705,14566.62973,13238.11795,13642.19778,13600.18618,11782.90255,12360.47326,13412.34195,14909.69319,
Haiti,HTI,GDP per capita (current US$),NY.GDP.PCAP.CD,70.66113939,68.76454866,70.13801098,71.96218417,77.86248542,82.94764733,84.98538923,83.41218669,81.59291749,85.29574072,70.82628528,76.26363675,76.90189551,94.90457191,112.9961569,133.750064,169.3109219,178.8608397,180.2732374,195.754238,245.2166538,256.2456633,249.4320438,268.2917076,293.186726,317.076446,357.7966088,309.3033965,386.7772342,396.6861392,439.944063,483.873905,308.3713132,251.752719,285.1187788,363.2658259,368.6322377,415.7704833,455.5418961,499.3037489,467.1475588,417.762646,396.6338208,332.6147785,391.0346157,468.7572696,508.9688066,619.8127742,678.8447898,672.0369979,665.6274195,744.2174268,769.749381,815.8200152,831.8739489,815.7282844,735.3017703,765.7272943,868.3420247,
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3350.258323,3735.10582,3873.987723,4173.373024,4494.707624,4525.039103,4596.182622,4744.212264,4793.478522,4624.281657,5276.033189,6655.333009,8421.103313,10285.79363,11200.57695,11475.82271,13918.96019,15753.47328,13046.48101,13113.52596,14150.96673,12918.24752,13687.2461,14246.1098,12651.56834,12992.37567,14457.60876,16161.98051,
IBRD only,IBD,GDP per capita (current US$),NY.GDP.PCAP.CD,160.3062878,151.3651906,154.9697174,161.7605292,179.4117294,191.9398232,193.1673966,194.2491982,200.6511372,219.0462776,232.7126607,248.3432606,273.287716,343.9277247,424.8115861,449.5947205,480.6424338,534.8837339,566.3689291,666.4039738,771.921759,820.8377054,799.2504106,773.2219418,776.5970267,805.4195985,822.5365255,825.2959231,876.571702,894.1397754,1006.390271,1062.655457,1041.211624,1101.077308,1185.053124,1308.8339,1411.235591,1474.322626,1415.65297,1357.352703,1457.787035,1462.484749,1469.236879,1636.21143,1926.188479,2279.486246,2675.697892,3292.711613,3913.258085,3759.56718,4521.053394,5288.638535,5566.664559,5825.524941,5957.867212,5570.853749,5551.071187,6055.694509,6385.461626,
IDA & IBRD total,IBT,GDP per capita (current US$),NY.GDP.PCAP.CD,149.6884186,143.0413476,147.0229436,154.5321895,167.9980579,180.4275536,182.7137267,183.1993109,189.0502475,206.5246711,221.2140341,233.3927106,254.3323023,315.8073466,392.8516598,420.6407637,446.6993991,493.9664629,525.4694652,615.0395896,711.2139749,787.5747413,759.7547991,717.1973268,709.5794703,732.264877,742.0186839,746.2650452,786.5400324,796.7823982,889.8971937,933.1284115,909.662119,950.884653,1012.561332,1117.429224,1202.315357,1251.353915,1201.810076,1153.733977,1236.223841,1234.750485,1242.281256,1379.472886,1617.805559,1905.151257,2234.67026,2730.288502,3234.964698,3100.198131,3704.485716,4310.192718,4528.24792,4736.81555,4843.733542,4527.017022,4487.928785,4863.920396,5098.619628,
IDA total,IDA,GDP per capita (current US$),NY.GDP.PCAP.CD,99.41728464,102.4657097,107.8045548,118.2920428,113.1155955,124.8327075,131.8523929,129.823823,133.2346323,146.3625066,165.4304795,162.0800117,164.9613375,184.8428785,243.7976647,284.9899243,289.49751,306.6307515,338.9101981,383.389155,439.8160976,633.3698541,581.232297,472.9825038,422.7070334,422.4934794,405.0337045,417.5278453,415.5115236,395.6058541,410.3121846,405.0594625,379.3569249,352.048265,332.1666704,371.559827,397.961409,402.610252,398.0312623,398.3699721,424.4957663,410.660521,432.060075,474.6165566,544.7735039,619.0413422,739.6196808,847.809434,994.5296141,950.8014055,1075.109334,1197.907382,1266.828685,1361.22626,1434.59861,1374.65857,1317.267945,1353.803487,1359.233735,
IDA blend,IDB,GDP per capita (current US$),NY.GDP.PCAP.CD,99.08978659,103.394394,107.8511808,111.2937983,118.6537299,125.8708659,133.1219193,130.6302737,135.2575587,150.3003691,201.287518,181.5657963,197.8799976,205.3538689,289.7416753,324.1880428,382.0456387,388.6386819,408.7529641,487.8886516,608.2431483,1140.327194,1012.584701,749.437739,623.2668667,604.1646727,529.0924067,528.173475,531.5445343,499.5273319,525.2124632,518.3915848,499.1497404,432.8130144,434.27876,488.9753135,526.9924786,526.5339653,504.1613887,512.9516327,547.6484981,537.063857,580.4349341,637.2545978,762.4538084,894.1585056,1127.407773,1272.083693,1478.56476,1348.86715,1552.918372,1756.293534,1889.31544,2004.504298,2125.517049,1973.259134,1787.180316,1733.811442,1787.9152,
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,53.53729821,65.05304504,74.60209839,79.7145361,79.17818933,90.87617299,131.0249116,202.4953847,233.1166663,278.1966681,333.6943743,365.9158446,356.9213367,491.5795263,566.5776809,583.6698581,512.9591176,525.333963,516.9609933,474.8591605,442.2154673,481.7814823,530.0032456,585.07655,631.7828373,681.9383856,827.9053053,912.2032751,1026.39342,1137.410118,1063.712365,463.9481695,671.0986161,780.190201,748.2576157,900.1775757,1065.648539,1150.261315,1263.287321,1589.801489,1860.002763,2166.854167,2261.247224,3122.362815,3643.043936,3694.348946,3623.911582,3491.624791,3331.695128,3562.845756,3836.913814,3893.596078,
IDA only,IDX,GDP per capita (current US$),NY.GDP.PCAP.CD,102.9721361,105.4078409,111.4327585,126.3025407,113.786691,128.474675,135.6039611,133.7744287,136.6169354,149.1079455,150.7676996,156.5032681,151.8365102,179.3355394,225.6771305,271.9945787,245.5534627,269.0569361,309.2335011,334.4241067,354.4032112,352.4302697,341.8666805,320.900799,313.48904,323.7759546,339.2010179,359.3302317,354.0032965,340.5957758,349.21251,344.838174,315.3199218,309.8188388,278.0524282,309.332384,329.5005819,337.0241121,342.3126983,337.9223849,359.5246841,344.0062706,353.8510198,389.0296653,430.4714723,474.7782718,536.4845348,625.492951,741.296543,744.2345139,825.6684877,904.8858922,938.6050838,1022.270646,1069.623572,1059.829465,1073.804126,1161.538064,1139.611854,
Isle of Man,IMN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12681.46956,14038.35065,15990.78835,18447.99714,20624.27674,20322.94615,21352.21605,24864.43629,29520.0323,35492.43553,37761.03605,42106.80118,54194.98641,70994.40895,65031.33187,69766.52119,77351.95888,76104.68137,80431.6728,88974.22865,81606.28003,79155.54167,80989.17221,,
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,82.18860201,85.35430117,89.88175669,101.1264282,115.537497,119.3189172,89.99730596,96.33913665,99.8759646,107.6223178,112.4344935,118.6032421,122.9818639,143.7786881,163.4781112,158.0361718,161.0920917,186.2135013,205.6933861,224.0010168,266.5778481,270.4706024,274.1113314,291.2381101,276.6679586,296.4351516,310.4659351,340.4168316,354.1492516,346.1128873,367.5566093,303.0556053,316.9539279,301.1590042,346.1029503,373.76648,399.9500768,415.493797,413.2989342,441.9987596,443.3141934,451.5730011,470.9867859,546.7266145,627.7742473,714.8610135,806.7532806,1028.334771,998.522339,1101.96084,1357.563719,1458.103527,1443.879529,1449.605912,1573.881492,1605.605431,1729.268021,1981.268706,2009.978857,
Not classified,INX,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,685.6147124,739.2764064,797.0062884,852.1353017,965.1354227,1023.773726,1074.506506,1152.004952,1124.516636,1291.34992,1488.294699,1705.972597,2082.956833,2427.172299,2519.941695,2976.960967,2923.079668,3431.177511,4405.256092,5436.464875,6380.069479,5993.322936,6168.016347,5922.325869,5698.844161,6018.935061,8121.886273,9593.388295,10728.70368,11189.20059,14048.1062,14104.07829,15733.20398,14674.61457,15921.97484,19181.40045,20860.59699,22542.81077,24263.2448,26284.34198,26241.36461,28227.72753,32541.0986,41106.92527,47631.01066,50878.22361,54306.42932,61359.74138,61262.10056,52105.15248,48715.17686,51848.90973,48917.89756,51590.18845,55492.98268,61995.42278,63197.08237,69649.88274,78806.432,
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,191.6807812,196.9250818,203.4373167,208.1323615,221.3212371,248.3410727,264.9797001,287.0828325,318.9919657,350.9136062,384.9441235,468.956812,570.3505859,876.2685238,1453.73458,1581.930432,2017.411921,2315.892839,2168.870152,2427.465821,2441.440491,2499.98875,3008.145562,3583.329301,3568.655564,3805.582651,4244.691016,2617.70064,2318.464413,2197.956228,2214.327492,,,1067.307533,1185.686304,1569.255294,1932.804985,1804.336677,1723.835367,1756.896667,1670.00947,1909.412278,1911.678792,2253.936132,2756.198742,3246.051029,3774.357841,4904.666252,5630.442995,5677.888522,6603.212269,7818.057232,7927.647542,6111.440608,5608.602512,4916.085938,5265.906635,5627.749268,,
Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,231.0256489,245.0320539,254.7014337,250.78711,288.1635526,,,,312.8222774,313.8174456,330.8852017,376.8918748,388.1110241,468.8540124,1018.095783,1151.81763,1471.149412,1591.88086,1847.668681,2852.110683,3911.543576,2736.020466,2951.353149,2740.01007,3081.059775,3103.985593,2962.187228,3482.167598,3762.451489,3862.404509,10326.92166,,,,,,,,,,,,,,1391.963489,1855.522004,2373.214785,3182.947982,4636.610978,3853.940935,4657.280426,6045.495551,6836.027313,7076.554608,6818.804621,4989.803075,4776.726499,5205.288255,5834.166211,
Iceland,ISL,GDP per capita (current US$),NY.GDP.PCAP.CD,1414.982269,1418.12587,1562.23073,1831.705656,2297.920643,2723.52095,3215.694178,3125.649492,2354.480027,2039.196295,2580.227702,3256.98818,4020.878454,5445.515546,7051.135101,6463.878862,7594.673997,9972.222525,11253.62579,12659.6417,14844.094,15160.00707,13732.34681,11689.35349,11977.51684,12379.76764,16430.7085,22486.93841,24488.72802,22468.06866,25423.07201,26843.2781,27165.04602,23615.239,24054.73467,26673.62532,27659.87612,27960.92221,30995.02875,32343.99294,32018.06325,28793.9599,32326.63774,39423.92732,47367.28186,56658.58959,56673.59304,69054.2708,56409.77346,41333.41987,43024.92384,47516.87574,45910.0209,49522.23697,54242.05468,52428.59576,61757.94931,71314.7742,73191.11632,
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,1229.174748,1436.384439,1094.635848,1257.811405,1375.892256,1429.314605,1513.883606,1468.123862,1647.877274,1852.392539,2370.096555,2186.950298,2787.563725,3455.232088,4838.91061,4445.779372,4297.516572,4808.414393,4564.546785,5682.536051,6231.178823,6465.93272,6905.857656,7574.234272,7011.411577,6497.734155,7931.510113,9375.8936,11278.56411,11045.14534,12663.36453,13650.84212,14758.34711,14443.24397,15992.3435,18103.66252,19324.63936,19652.60744,19415.98507,19120.25065,21043.57493,20306.93224,18435.89476,18979.32345,19896.81774,20566.64549,21837.37849,24924.33095,29567.80388,27715.63681,30693.59308,33669.24647,32511.23785,36309.46883,37678.88977,35776.79517,37321.62404,40541.86209,41715.02928,
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,804.4926233,887.3367446,990.2601522,1126.019337,1222.54454,1304.453817,1402.442354,1533.692877,1651.939377,1813.388126,2106.863953,2305.609774,2671.137308,3205.252065,3621.145839,4106.993857,4033.099367,4603.599693,5610.498107,6990.285794,8456.918982,7622.833328,7556.523429,7832.575389,7739.71528,7990.686562,11315.01517,14234.72865,15744.66127,16386.66222,20825.78421,21956.52976,23243.47454,18738.7639,19337.63091,20664.55227,23081.60468,21829.34582,22318.1373,21997.62432,20087.59199,20483.21599,22270.14412,27465.6753,31259.7165,32043.14037,33501.65817,37822.66524,40778.34274,37079.75867,36000.52012,38599.06221,35053.52624,35549.9747,35518.41529,30230.2263,30936.12544,32326.84175,34483.204,
Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,429.2552004,453.056188,463.8902367,485.2463716,518.8141714,553.4497405,615.9657275,636.61804,593.6227731,644.056942,748.9574615,808.6356778,968.9674228,968.9591999,1188.553046,1410.448086,1443.057671,1561.730574,1255.729352,1137.026938,1238.83506,1356.016631,1474.2387,1593.184296,1029.137161,899.2567575,1168.099284,1383.765782,1602.198506,1832.758909,1897.686963,1668.98801,1434.710462,2175.456373,2159.841372,2580.736386,2879.658193,3241.234407,3359.005841,3362.200664,3384.694861,3431.416469,3599.973172,3469.151565,3725.109093,4089.198442,4321.043327,4633.944386,4917.718398,4316.231053,4704.054455,5111.471413,5209.851931,4989.171391,4833.790318,4907.50372,4843.338474,5069.183838,5354.236859,
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,511.1016643,519.3739292,458.1267055,374.0842445,432.1452798,371.5727679,374.8884241,418.5784695,484.3359709,596.4204473,659.7757987,804.7998473,962.0097609,1163.009376,1420.562294,1644.257841,1778.872949,1825.826135,1841.874544,1783.722755,1721.980971,2122.96691,2157.100627,1927.555854,1241.699101,1166.610276,1155.233314,1355.237043,1353.257159,1434.445698,1486.646886,1484.136866,1515.419597,1622.855464,1642.351331,1674.825261,1744.463602,1827.335753,1902.589902,2073.641321,2214.017817,2548.268658,2773.740242,3398.151722,3504.00246,3690.113268,3816.279258,3877.339345,3998.027473,4072.765475,4105.448961,4103.7336,4162.820687,4241.788782,
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,478.9953402,563.5867598,633.6403152,717.8669152,835.6572525,919.7766882,1058.503561,1228.90921,1450.619652,1669.0982,2037.559901,2272.077802,2967.041996,3997.84112,4353.824355,4659.120115,5197.806697,6335.787627,8821.843492,9105.136097,9465.379714,10361.32306,9578.113803,10425.40682,10984.86583,11584.64933,17111.85373,20745.25209,25051.85432,24813.29938,25359.34702,28925.04158,31464.54905,35765.91409,39268.56687,43440.36787,38436.92631,35021.71909,31902.7671,36026.55608,38532.04088,33846.46564,32289.35054,34808.39092,37688.72234,37217.64873,35433.98896,35275.22843,39339.29757,40855.17564,44507.67639,48167.99727,48603.47665,40454.44746,38109.41211,34524.46986,38794.33094,38331.9794,39289.95843,
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.463231,1512.485066,1515.104059,1433.461534,1320.321622,1288.239052,1350.333866,1445.569414,1468.701798,1130.113592,1229.000958,1490.92709,1658.030785,2068.124118,2874.288291,3771.278957,5291.57565,6771.414797,8513.564645,7165.223175,9070.488253,11634.0019,12386.7,13890.63177,12807.26069,10510.77189,7714.841844,9247.581331,9812.601137,
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,97.44552502,94.65125879,100.3943906,103.7787094,108.2936884,104.711564,118.2080184,120.9876974,128.3974447,133.6653704,141.8804934,151.8299327,173.4947604,198.5701733,227.3634428,240.0830336,246.486774,307.0163691,348.806605,394.6372562,442.5429829,401.6960422,362.6218506,324.3964841,323.3734316,308.6486251,351.0294899,372.7798512,377.1555059,361.1546293,361.3281889,332.4189598,324.1374038,220.0697268,265.2322565,325.7789408,421.3392708,445.8772703,465.909801,414.6793898,397.4826588,395.3295318,389.542711,429.7878437,451.6687159,511.6164222,685.9545322,825.6665976,902.0700258,905.1317861,951.6879611,971.633329,1136.871406,1210.388014,1315.804535,1336.883349,1410.527571,1568.201541,1710.510097,
Kyrgyz Republic,KGZ,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.1728912,575.6439745,513.0359437,449.0657902,372.30781,364.2264974,394.8601215,376.4296133,345.1381316,258.0492288,279.6195693,308.4096116,321.7270332,380.5064324,433.2349766,476.55213,543.1107024,721.7686908,966.3936272,871.2243893,880.0377751,1123.883168,1177.974735,1282.437162,1279.769783,1121.082835,1120.666513,1242.769643,1281.363661,
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,111.3424797,109.4603875,109.4812246,117.8234883,123.6458082,134.304155,138.8429544,144.0118,157.1899307,142.2652037,102.6789615,135.8486521,69.23332737,94.35853117,78.11199364,,,,,,,,,,,,,,,,,,,254.1164819,270.5429925,322.9317876,319.2863717,304.764607,268.9904186,295.9033277,302.5771636,321.1503013,338.9872627,362.3357077,408.5138263,474.1112278,539.7501687,631.5248421,745.6091807,738.0547836,785.5022829,882.2754926,950.880346,1013.420401,1093.496191,1162.90492,1278.631062,1385.458363,1510.324871,
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,279.4721422,293.9329065,358.782246,592.1359723,1576.153983,999.4160647,735.0979454,682.6167895,784.6510869,729.0358604,652.865121,688.3036078,666.3502247,612.9272486,657.3721885,502.0652706,489.81851,499.7730531,621.9818958,580.3525842,549.8555066,644.7808349,638.4981856,619.6791252,715.1764427,724.8565826,843.0018731,842.2497361,801.1040397,831.9946255,796.8881748,735.0262947,826.9452801,1015.724172,1131.140005,1214.556667,1168.448531,1374.452153,1428.120516,1311.999002,1516.811869,1735.018358,1788.505421,1715.765331,1642.762597,1542.57525,1584.807446,1625.57597,1625.2861,
St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,241.5580352,243.8511741,246.0915204,253.9975535,268.7019059,276.220838,299.2075392,353.3555276,314.6755178,348.091536,363.166455,441.1046629,517.7086894,546.0499284,710.9469479,753.6152715,681.7751919,1012.624318,1131.004427,1354.059662,1584.520636,1882.919106,2013.241868,2044.99721,2336.641267,2651.530173,3150.620305,3600.028589,4249.210759,4770.712243,5396.530162,5461.737995,5949.711463,6411.928204,7092.237948,7450.762237,7862.180368,8742.248261,8867.382662,9322.626714,9836.195568,10660.41173,11011.37958,10631.40699,11424.9729,12329.66101,13883.42319,15152.13495,16465.05021,15783.58418,15508.61699,16538.09653,16044.557,16685.02661,18051.89007,18029.32554,18811.94512,19155.43173,19275.41851,
